Fpr,Tpr,Classifier
0.22002858674289799,0.70160857908847185,Naive Bayes
0.22002858674289799,0.7018766756032172,Naive Bayes
0.22029658745756656,0.7018766756032172,Naive Bayes
0.22029658745756656,0.70214477211796245,Naive Bayes
0.22038592102912274,0.70214477211796245,Naive Bayes
0.22038592102912274,0.7024128686327078,Naive Bayes
0.22083258888690369,0.7024128686327078,Naive Bayes
0.22083258888690369,0.70268096514745304,Naive Bayes
0.2209219224584599,0.70268096514745304,Naive Bayes
0.2209219224584599,0.70375335120643434,Naive Bayes
0.22101125603001609,0.70375335120643434,Naive Bayes
0.22101125603001609,0.70402144772117958,Naive Bayes
0.22110058960157228,0.70402144772117958,Naive Bayes
0.22110058960157228,0.70428954423592494,Naive Bayes
0.22118992317312847,0.70428954423592494,Naive Bayes
0.22118992317312847,0.70482573726541553,Naive Bayes
0.22163659103090941,0.70482573726541553,Naive Bayes
0.22163659103090941,0.70509383378016088,Naive Bayes
0.22181525817402178,0.70509383378016088,Naive Bayes
0.22181525817402178,0.70563002680965148,Naive Bayes
0.22208325888869038,0.70563002680965148,Naive Bayes
0.22208325888869038,0.70589812332439683,Naive Bayes
0.22217259246024657,0.70589812332439683,Naive Bayes
0.22217259246024657,0.70616621983914207,Naive Bayes
0.22235125960335894,0.70616621983914207,Naive Bayes
0.22235125960335894,0.70697050938337802,Naive Bayes
0.22261926031802751,0.70697050938337802,Naive Bayes
0.22261926031802751,0.70723860589812337,Naive Bayes
0.22279792746113988,0.70723860589812337,Naive Bayes
0.22279792746113988,0.70750670241286862,Naive Bayes
0.22297659460425229,0.70750670241286862,Naive Bayes
0.22297659460425229,0.70777479892761397,Naive Bayes
0.22315526174736466,0.70777479892761397,Naive Bayes
0.22315526174736466,0.70804289544235921,Naive Bayes
0.22404859746292657,0.70804289544235921,Naive Bayes
0.22404859746292657,0.70831099195710456,Naive Bayes
0.22440593174915133,0.70831099195710456,Naive Bayes
0.22440593174915133,0.70857908847184992,Naive Bayes
0.2245845988922637,0.70857908847184992,Naive Bayes
0.2245845988922637,0.70884718498659516,Naive Bayes
0.22467393246381989,0.70884718498659516,Naive Bayes
0.22467393246381989,0.70938337801608575,Naive Bayes
0.2248525996069323,0.70938337801608575,Naive Bayes
0.2248525996069323,0.70965147453083111,Naive Bayes
0.22512060032160086,0.70965147453083111,Naive Bayes
0.22512060032160086,0.7101876675603217,Naive Bayes
0.22547793460782561,0.7101876675603217,Naive Bayes
0.22547793460782561,0.71045576407506705,Naive Bayes
0.22574593532249421,0.71045576407506705,Naive Bayes
0.22574593532249421,0.7107238605898123,Naive Bayes
0.22583526889405039,0.7107238605898123,Naive Bayes
0.22583526889405039,0.71099195710455765,Naive Bayes
0.22601393603716277,0.71099195710455765,Naive Bayes
0.22601393603716277,0.711260053619303,Naive Bayes
0.22619260318027515,0.711260053619303,Naive Bayes
0.22619260318027515,0.71152815013404824,Naive Bayes
0.22672860460961231,0.71152815013404824,Naive Bayes
0.22672860460961231,0.7117962466487936,Naive Bayes
0.22681793818116849,0.7117962466487936,Naive Bayes
0.22681793818116849,0.71206434316353884,Naive Bayes
0.22797927461139897,0.71206434316353884,Naive Bayes
0.22797927461139897,0.71233243967828419,Naive Bayes
0.22824727532606753,0.71233243967828419,Naive Bayes
0.22824727532606753,0.71260053619302954,Naive Bayes
0.22833660889762372,0.71260053619302954,Naive Bayes
0.22833660889762372,0.71286863270777479,Naive Bayes
0.22860460961229229,0.71286863270777479,Naive Bayes
0.22860460961229229,0.71340482573726538,Naive Bayes
0.2286939431838485,0.71340482573726538,Naive Bayes
0.2286939431838485,0.71394101876675609,Naive Bayes
0.22905127747007326,0.71394101876675609,Naive Bayes
0.22905127747007326,0.71474530831099192,Naive Bayes
0.22922994461318563,0.71474530831099192,Naive Bayes
0.22922994461318563,0.71501340482573728,Naive Bayes
0.22958727889941039,0.71501340482573728,Naive Bayes
0.22958727889941039,0.71581769436997322,Naive Bayes
0.22976594604252279,0.71581769436997322,Naive Bayes
0.22976594604252279,0.71608579088471846,Naive Bayes
0.22994461318563517,0.71608579088471846,Naive Bayes
0.22994461318563517,0.71635388739946382,Naive Bayes
0.23012328032874754,0.71635388739946382,Naive Bayes
0.23012328032874754,0.71662198391420917,Naive Bayes
0.23021261390030373,0.71662198391420917,Naive Bayes
0.23021261390030373,0.71689008042895441,Naive Bayes
0.23030194747185992,0.71689008042895441,Naive Bayes
0.23030194747185992,0.71742627345844501,Naive Bayes
0.2304806146149723,0.71742627345844501,Naive Bayes
0.2304806146149723,0.7179624664879356,Naive Bayes
0.23074861532964089,0.7179624664879356,Naive Bayes
0.23074861532964089,0.71823056300268096,Naive Bayes
0.23101661604430945,0.71823056300268096,Naive Bayes
0.23101661604430945,0.71876675603217155,Naive Bayes
0.23110594961586564,0.71876675603217155,Naive Bayes
0.23110594961586564,0.7190348525469169,Naive Bayes
0.2316419510452028,0.7190348525469169,Naive Bayes
0.2316419510452028,0.71930294906166214,Naive Bayes
0.23190995175987136,0.71930294906166214,Naive Bayes
0.23190995175987136,0.7195710455764075,Naive Bayes
0.23217795247453993,0.7195710455764075,Naive Bayes
0.23217795247453993,0.72010723860589809,Naive Bayes
0.23423262462033231,0.72010723860589809,Naive Bayes
0.23423262462033231,0.72064343163538869,Naive Bayes
0.2343219581918885,0.72064343163538869,Naive Bayes
0.2343219581918885,0.72091152815013404,Naive Bayes
0.23458995890655709,0.72091152815013404,Naive Bayes
0.23458995890655709,0.72117962466487939,Naive Bayes
0.23467929247811328,0.72117962466487939,Naive Bayes
0.23467929247811328,0.72225201072386058,Naive Bayes
0.23512596033589422,0.72225201072386058,Naive Bayes
0.23512596033589422,0.72305630026809653,Naive Bayes
0.2353046274790066,0.72305630026809653,Naive Bayes
0.2353046274790066,0.72332439678284177,Naive Bayes
0.235483294622119,0.72332439678284177,Naive Bayes
0.235483294622119,0.72359249329758712,Naive Bayes
0.23584062890834376,0.72359249329758712,Naive Bayes
0.23584062890834376,0.72386058981233248,Naive Bayes
0.23601929605145613,0.72386058981233248,Naive Bayes
0.23601929605145613,0.72412868632707772,Naive Bayes
0.23655529748079329,0.72412868632707772,Naive Bayes
0.23655529748079329,0.72466487935656831,Naive Bayes
0.23664463105234948,0.72466487935656831,Naive Bayes
0.23664463105234948,0.72493297587131367,Naive Bayes
0.23673396462390567,0.72493297587131367,Naive Bayes
0.23673396462390567,0.72520107238605902,Naive Bayes
0.23682329819546186,0.72520107238605902,Naive Bayes
0.23682329819546186,0.72546916890080426,Naive Bayes
0.23709129891013042,0.72546916890080426,Naive Bayes
0.23709129891013042,0.72573726541554961,Naive Bayes
0.23735929962479899,0.72573726541554961,Naive Bayes
0.23735929962479899,0.72600536193029486,Naive Bayes
0.23789530105413614,0.72600536193029486,Naive Bayes
0.23789530105413614,0.72654155495978556,Naive Bayes
0.2384313024834733,0.72654155495978556,Naive Bayes
0.2384313024834733,0.7268096514745308,Naive Bayes
0.23869930319814187,0.7268096514745308,Naive Bayes
0.23869930319814187,0.7273458445040214,Naive Bayes
0.23896730391281043,0.7273458445040214,Naive Bayes
0.23896730391281043,0.72761394101876675,Naive Bayes
0.23959263891370378,0.72761394101876675,Naive Bayes
0.23959263891370378,0.72788203753351211,Naive Bayes
0.23986063962837234,0.72788203753351211,Naive Bayes
0.23986063962837234,0.7284182305630027,Naive Bayes
0.24003930677148472,0.7284182305630027,Naive Bayes
0.24003930677148472,0.72868632707774794,Naive Bayes
0.24012864034304091,0.72868632707774794,Naive Bayes
0.24012864034304091,0.72895442359249329,Naive Bayes
0.2403966410577095,0.72895442359249329,Naive Bayes
0.2403966410577095,0.72922252010723865,Naive Bayes
0.24048597462926569,0.72922252010723865,Naive Bayes
0.24048597462926569,0.72949061662198389,Naive Bayes
0.24066464177237806,0.72949061662198389,Naive Bayes
0.24066464177237806,0.72975871313672924,Naive Bayes
0.24075397534393425,0.72975871313672924,Naive Bayes
0.24075397534393425,0.73002680965147448,Naive Bayes
0.241111309630159,0.73002680965147448,Naive Bayes
0.241111309630159,0.73163538873994638,Naive Bayes
0.24173664463105235,0.73163538873994638,Naive Bayes
0.24173664463105235,0.73190348525469173,Naive Bayes
0.24262998034661426,0.73190348525469173,Naive Bayes
0.24262998034661426,0.73217158176943697,Naive Bayes
0.24343398249061998,0.73217158176943697,Naive Bayes
0.24343398249061998,0.73243967828418233,Naive Bayes
0.24352331606217617,0.73243967828418233,Naive Bayes
0.24352331606217617,0.73270777479892757,Naive Bayes
0.24388065034840092,0.73270777479892757,Naive Bayes
0.24388065034840092,0.73297587131367292,Naive Bayes
0.2442379846346257,0.73297587131367292,Naive Bayes
0.2442379846346257,0.73324396782841827,Naive Bayes
0.24432731820618189,0.73324396782841827,Naive Bayes
0.24432731820618189,0.73351206434316352,Naive Bayes
0.24441665177773808,0.73351206434316352,Naive Bayes
0.24441665177773808,0.73404825737265411,Naive Bayes
0.24486331963551902,0.73404825737265411,Naive Bayes
0.24486331963551902,0.73458445040214482,Naive Bayes
0.24495265320707521,0.73458445040214482,Naive Bayes
0.24495265320707521,0.73485254691689006,Naive Bayes
0.2450419867786314,0.73485254691689006,Naive Bayes
0.2450419867786314,0.73512064343163541,Naive Bayes
0.24611398963730569,0.73512064343163541,Naive Bayes
0.24611398963730569,0.73538873994638065,Naive Bayes
0.24638199035197428,0.73538873994638065,Naive Bayes
0.24638199035197428,0.73565683646112601,Naive Bayes
0.2470073253528676,0.73565683646112601,Naive Bayes
0.2470073253528676,0.73592493297587136,Naive Bayes
0.24745399321064857,0.73592493297587136,Naive Bayes
0.24745399321064857,0.7361930294906166,Naive Bayes
0.2481686617830981,0.7361930294906166,Naive Bayes
0.2481686617830981,0.7367292225201072,Naive Bayes
0.24834732892621048,0.7367292225201072,Naive Bayes
0.24834732892621048,0.73753351206434314,Naive Bayes
0.24843666249776666,0.73753351206434314,Naive Bayes
0.24843666249776666,0.73806970509383374,Naive Bayes
0.24861532964087904,0.73806970509383374,Naive Bayes
0.24861532964087904,0.73833780160857909,Naive Bayes
0.24950866535644095,0.73833780160857909,Naive Bayes
0.24950866535644095,0.73860589812332444,Naive Bayes
0.24977666607110952,0.73860589812332444,Naive Bayes
0.24977666607110952,0.73914209115281504,Naive Bayes
0.25031266750044667,0.73914209115281504,Naive Bayes
0.25031266750044667,0.73941018766756028,Naive Bayes
0.25067000178667143,0.73941018766756028,Naive Bayes
0.25067000178667143,0.73967828418230563,Naive Bayes
0.25075933535822764,0.73967828418230563,Naive Bayes
0.25075933535822764,0.73994638069705099,Naive Bayes
0.25120600321600856,0.73994638069705099,Naive Bayes
0.25120600321600856,0.74021447721179623,Naive Bayes
0.25129533678756477,0.74021447721179623,Naive Bayes
0.25129533678756477,0.74048257372654158,Naive Bayes
0.25192067178845812,0.74048257372654158,Naive Bayes
0.25192067178845812,0.74075067024128682,Naive Bayes
0.25227800607468287,0.74075067024128682,Naive Bayes
0.25227800607468287,0.74101876675603218,Naive Bayes
0.25272467393246384,0.74101876675603218,Naive Bayes
0.25272467393246384,0.74128686327077753,Naive Bayes
0.25308200821868859,0.74128686327077753,Naive Bayes
0.25308200821868859,0.74182305630026812,Naive Bayes
0.25326067536180097,0.74182305630026812,Naive Bayes
0.25326067536180097,0.74209115281501337,Naive Bayes
0.25335000893335713,0.74209115281501337,Naive Bayes
0.25335000893335713,0.74262734584450407,Naive Bayes
0.25370734321958194,0.74262734584450407,Naive Bayes
0.25370734321958194,0.74289544235924931,Naive Bayes
0.25388601036269431,0.74289544235924931,Naive Bayes
0.25388601036269431,0.74316353887399467,Naive Bayes
0.25397534393425047,0.74316353887399467,Naive Bayes
0.25397534393425047,0.74343163538873991,Naive Bayes
0.25406467750580669,0.74343163538873991,Naive Bayes
0.25406467750580669,0.74396782841823061,Naive Bayes
0.25460067893514382,0.74396782841823061,Naive Bayes
0.25460067893514382,0.74423592493297586,Naive Bayes
0.25522601393603717,0.74423592493297586,Naive Bayes
0.25522601393603717,0.74477211796246645,Naive Bayes
0.25531534750759333,0.74477211796246645,Naive Bayes
0.25531534750759333,0.7450402144772118,Naive Bayes
0.25629801679471143,0.7450402144772118,Naive Bayes
0.25629801679471143,0.74530831099195716,Naive Bayes
0.25656601750938002,0.74530831099195716,Naive Bayes
0.25656601750938002,0.74584450402144775,Naive Bayes
0.25665535108093623,0.74584450402144775,Naive Bayes
0.25665535108093623,0.74611260053619299,Naive Bayes
0.25683401822404861,0.74611260053619299,Naive Bayes
0.25683401822404861,0.74638069705093835,Naive Bayes
0.25701268536716099,0.74638069705093835,Naive Bayes
0.25701268536716099,0.7466487935656837,Naive Bayes
0.25772735393961049,0.7466487935656837,Naive Bayes
0.25772735393961049,0.74691689008042894,Naive Bayes
0.25862068965517243,0.74691689008042894,Naive Bayes
0.25862068965517243,0.74718498659517429,Naive Bayes
0.25888869036984097,0.74718498659517429,Naive Bayes
0.25888869036984097,0.74745308310991954,Naive Bayes
0.25924602465606578,0.74745308310991954,Naive Bayes
0.25924602465606578,0.74772117962466489,Naive Bayes
0.260764695372521,0.74772117962466489,Naive Bayes
0.260764695372521,0.74852546916890084,Naive Bayes
0.26183669823119526,0.74852546916890084,Naive Bayes
0.26183669823119526,0.74879356568364608,Naive Bayes
0.26210469894586386,0.74879356568364608,Naive Bayes
0.26210469894586386,0.74906166219839143,Naive Bayes
0.26237269966053245,0.74906166219839143,Naive Bayes
0.26237269966053245,0.74932975871313678,Naive Bayes
0.26246203323208861,0.74932975871313678,Naive Bayes
0.26246203323208861,0.74959785522788203,Naive Bayes
0.26264070037520099,0.74959785522788203,Naive Bayes
0.26264070037520099,0.74986595174262738,Naive Bayes
0.26290870108986958,0.74986595174262738,Naive Bayes
0.26290870108986958,0.75040214477211797,Naive Bayes
0.26389137037698768,0.75040214477211797,Naive Bayes
0.26389137037698768,0.75093833780160857,Naive Bayes
0.26398070394854384,0.75093833780160857,Naive Bayes
0.26398070394854384,0.75120643431635392,Naive Bayes
0.26415937109165627,0.75120643431635392,Naive Bayes
0.26415937109165627,0.75227882037533511,Naive Bayes
0.26433803823476865,0.75227882037533511,Naive Bayes
0.26433803823476865,0.75281501340482571,Naive Bayes
0.26478470609254956,0.75281501340482571,Naive Bayes
0.26478470609254956,0.75308310991957106,Naive Bayes
0.26514204037877437,0.75308310991957106,Naive Bayes
0.26514204037877437,0.7533512064343163,Naive Bayes
0.26523137395033053,0.7533512064343163,Naive Bayes
0.26523137395033053,0.75361930294906165,Naive Bayes
0.2656780418081115,0.75361930294906165,Naive Bayes
0.2656780418081115,0.75469168900804284,Naive Bayes
0.26648204395211722,0.75469168900804284,Naive Bayes
0.26648204395211722,0.7549597855227882,Naive Bayes
0.26675004466678576,0.7549597855227882,Naive Bayes
0.26675004466678576,0.75522788203753355,Naive Bayes
0.26683937823834197,0.75522788203753355,Naive Bayes
0.26683937823834197,0.75549597855227879,Naive Bayes
0.26710737895301057,0.75549597855227879,Naive Bayes
0.26710737895301057,0.75576407506702414,Naive Bayes
0.26746471323923532,0.75576407506702414,Naive Bayes
0.26746471323923532,0.75603217158176939,Naive Bayes
0.26755404681079148,0.75603217158176939,Naive Bayes
0.26755404681079148,0.75630026809651474,Naive Bayes
0.26773271395390386,0.75630026809651474,Naive Bayes
0.26773271395390386,0.75656836461126009,Naive Bayes
0.26809004824012866,0.75656836461126009,Naive Bayes
0.26809004824012866,0.75683646112600533,Naive Bayes
0.26817938181168482,0.75683646112600533,Naive Bayes
0.26817938181168482,0.75710455764075069,Naive Bayes
0.2683580489547972,0.75710455764075069,Naive Bayes
0.2683580489547972,0.75737265415549593,Naive Bayes
0.26844738252635342,0.75737265415549593,Naive Bayes
0.26844738252635342,0.75790884718498663,Naive Bayes
0.26871538324102195,0.75790884718498663,Naive Bayes
0.26871538324102195,0.75871313672922247,Naive Bayes
0.26889405038413433,0.75871313672922247,Naive Bayes
0.26889405038413433,0.75898123324396782,Naive Bayes
0.26916205109880292,0.75898123324396782,Naive Bayes
0.26916205109880292,0.75924932975871318,Naive Bayes
0.26960871895658389,0.75924932975871318,Naive Bayes
0.26960871895658389,0.75951742627345842,Naive Bayes
0.27068072181525815,0.75951742627345842,Naive Bayes
0.27068072181525815,0.75978552278820377,Naive Bayes
0.27103805610148296,0.75978552278820377,Naive Bayes
0.27103805610148296,0.76005361930294901,Naive Bayes
0.27121672324459534,0.76005361930294901,Naive Bayes
0.27121672324459534,0.76058981233243972,Naive Bayes
0.2713060568161515,0.76058981233243972,Naive Bayes
0.2713060568161515,0.76085790884718496,Naive Bayes
0.27139539038770771,0.76085790884718496,Naive Bayes
0.27139539038770771,0.76112600536193031,Naive Bayes
0.27219939253171344,0.76112600536193031,Naive Bayes
0.27219939253171344,0.76139410187667556,Naive Bayes
0.27237805967482581,0.76139410187667556,Naive Bayes
0.27237805967482581,0.76193029490616626,Naive Bayes
0.27273539396105057,0.76193029490616626,Naive Bayes
0.27273539396105057,0.7621983914209115,Naive Bayes
0.27345006253350007,0.7621983914209115,Naive Bayes
0.27345006253350007,0.76246648793565686,Naive Bayes
0.27362872967661245,0.76246648793565686,Naive Bayes
0.27362872967661245,0.7627345844504021,Naive Bayes
0.27398606396283726,0.7627345844504021,Naive Bayes
0.27398606396283726,0.76300268096514745,Naive Bayes
0.27434339824906201,0.76300268096514745,Naive Bayes
0.27434339824906201,0.7632707774798928,Naive Bayes
0.27604073610862961,0.7632707774798928,Naive Bayes
0.27604073610862961,0.7638069705093834,Naive Bayes
0.27729140611041631,0.7638069705093834,Naive Bayes
0.27729140611041631,0.76434316353887399,Naive Bayes
0.27916741111309629,0.76434316353887399,Naive Bayes
0.27916741111309629,0.76461126005361935,Naive Bayes
0.2792567446846525,0.76461126005361935,Naive Bayes
0.2792567446846525,0.76487935656836459,Naive Bayes
0.27961407897087726,0.76487935656836459,Naive Bayes
0.27961407897087726,0.76514745308310994,Naive Bayes
0.27997141325710201,0.76514745308310994,Naive Bayes
0.27997141325710201,0.76541554959785518,Naive Bayes
0.28041808111488298,0.76541554959785518,Naive Bayes
0.28041808111488298,0.76595174262734589,Naive Bayes
0.28050741468643914,0.76595174262734589,Naive Bayes
0.28050741468643914,0.76621983914209113,Naive Bayes
0.28095408254422011,0.76621983914209113,Naive Bayes
0.28095408254422011,0.76648793565683648,Naive Bayes
0.2812220832588887,0.76648793565683648,Naive Bayes
0.2812220832588887,0.76675603217158173,Naive Bayes
0.28149008397355724,0.76675603217158173,Naive Bayes
0.28149008397355724,0.76702412868632708,Naive Bayes
0.28229408611756296,0.76702412868632708,Naive Bayes
0.28229408611756296,0.76729222520107243,Naive Bayes
0.28256208683223155,0.76729222520107243,Naive Bayes
0.28256208683223155,0.76756032171581767,Naive Bayes
0.2829194211184563,0.76756032171581767,Naive Bayes
0.2829194211184563,0.76782841823056303,Naive Bayes
0.28300875469001252,0.76782841823056303,Naive Bayes
0.28300875469001252,0.76809651474530827,Naive Bayes
0.28363408969090587,0.76809651474530827,Naive Bayes
0.28363408969090587,0.76836461126005362,Naive Bayes
0.28425942469179916,0.76836461126005362,Naive Bayes
0.28425942469179916,0.76863270777479897,Naive Bayes
0.28443809183491153,0.76863270777479897,Naive Bayes
0.28443809183491153,0.76890080428954422,Naive Bayes
0.28479542612113634,0.76890080428954422,Naive Bayes
0.28479542612113634,0.76916890080428957,Naive Bayes
0.28515276040736109,0.76916890080428957,Naive Bayes
0.28515276040736109,0.76970509383378016,Naive Bayes
0.28542076112202963,0.76970509383378016,Naive Bayes
0.28542076112202963,0.76997319034852552,Naive Bayes
0.28577809540825444,0.76997319034852552,Naive Bayes
0.28577809540825444,0.77024128686327076,Naive Bayes
0.2858674289798106,0.77024128686327076,Naive Bayes
0.2858674289798106,0.77050938337801611,Naive Bayes
0.28658209755226016,0.77050938337801611,Naive Bayes
0.28658209755226016,0.77077747989276135,Naive Bayes
0.28676076469537254,0.77077747989276135,Naive Bayes
0.28676076469537254,0.77104557640750671,Naive Bayes
0.2868500982669287,0.77104557640750671,Naive Bayes
0.2868500982669287,0.77131367292225206,Naive Bayes
0.28756476683937826,0.77131367292225206,Naive Bayes
0.28756476683937826,0.7715817694369973,Naive Bayes
0.28836876898338398,0.7715817694369973,Naive Bayes
0.28836876898338398,0.77184986595174265,Naive Bayes
0.2888154368411649,0.77184986595174265,Naive Bayes
0.2888154368411649,0.77238605898123325,Naive Bayes
0.28899410398427727,0.77238605898123325,Naive Bayes
0.28899410398427727,0.77292225201072384,Naive Bayes
0.28917277112738965,0.77292225201072384,Naive Bayes
0.28917277112738965,0.7731903485254692,Naive Bayes
0.28970877255672683,0.7731903485254692,Naive Bayes
0.28970877255672683,0.77345844504021444,Naive Bayes
0.29006610684295159,0.77345844504021444,Naive Bayes
0.29006610684295159,0.77399463806970514,Naive Bayes
0.29015544041450775,0.77399463806970514,Naive Bayes
0.29015544041450775,0.77506702412868633,Naive Bayes
0.29060210827228872,0.77506702412868633,Naive Bayes
0.29060210827228872,0.77533512064343169,Naive Bayes
0.29095944255851347,0.77533512064343169,Naive Bayes
0.29095944255851347,0.77560321715817693,Naive Bayes
0.29140611041629444,0.77560321715817693,Naive Bayes
0.29140611041629444,0.77613941018766752,Naive Bayes
0.29167411113096303,0.77613941018766752,Naive Bayes
0.29167411113096303,0.77640750670241288,Naive Bayes
0.29203144541718778,0.77640750670241288,Naive Bayes
0.29203144541718778,0.77667560321715823,Naive Bayes
0.29229944613185638,0.77667560321715823,Naive Bayes
0.29229944613185638,0.77694369973190347,Naive Bayes
0.29283544756119351,0.77694369973190347,Naive Bayes
0.29283544756119351,0.77721179624664882,Naive Bayes
0.29292478113274967,0.77721179624664882,Naive Bayes
0.29292478113274967,0.77747989276139406,Naive Bayes
0.29319278184741826,0.77747989276139406,Naive Bayes
0.29319278184741826,0.77774798927613942,Naive Bayes
0.29363944970519923,0.77774798927613942,Naive Bayes
0.29363944970519923,0.77801608579088477,Naive Bayes
0.29381811684831161,0.77801608579088477,Naive Bayes
0.29381811684831161,0.77828418230563001,Naive Bayes
0.29390745041986777,0.77828418230563001,Naive Bayes
0.29390745041986777,0.77855227882037537,Naive Bayes
0.29408611756298014,0.77855227882037537,Naive Bayes
0.29408611756298014,0.77882037533512061,Naive Bayes
0.29471145256387349,0.77882037533512061,Naive Bayes
0.29471145256387349,0.77935656836461131,Naive Bayes
0.29551545470787921,0.77935656836461131,Naive Bayes
0.29551545470787921,0.77962466487935655,Naive Bayes
0.29560478827943543,0.77962466487935655,Naive Bayes
0.29560478827943543,0.77989276139410191,Naive Bayes
0.2957834554225478,0.77989276139410191,Naive Bayes
0.2957834554225478,0.7804289544235925,Naive Bayes
0.29596212256566018,0.7804289544235925,Naive Bayes
0.29596212256566018,0.7809651474530831,Naive Bayes
0.29658745756655353,0.7809651474530831,Naive Bayes
0.29658745756655353,0.78123324396782845,Naive Bayes
0.29685545828122206,0.78123324396782845,Naive Bayes
0.29685545828122206,0.78176943699731904,Naive Bayes
0.29730212613900303,0.78176943699731904,Naive Bayes
0.29730212613900303,0.7820375335120644,Naive Bayes
0.29757012685367162,0.7820375335120644,Naive Bayes
0.29757012685367162,0.78230563002680964,Naive Bayes
0.297748793996784,0.78230563002680964,Naive Bayes
0.297748793996784,0.78284182305630023,Naive Bayes
0.29792746113989638,0.78284182305630023,Naive Bayes
0.29792746113989638,0.78310991957104559,Naive Bayes
0.29837412899767735,0.78310991957104559,Naive Bayes
0.29837412899767735,0.78364611260053618,Naive Bayes
0.29846346256923351,0.78364611260053618,Naive Bayes
0.29846346256923351,0.78445040214477213,Naive Bayes
0.2987314632839021,0.78445040214477213,Naive Bayes
0.2987314632839021,0.78471849865951737,Naive Bayes
0.29882079685545826,0.78471849865951737,Naive Bayes
0.29882079685545826,0.78525469168900808,Naive Bayes
0.29891013042701448,0.78525469168900808,Naive Bayes
0.29891013042701448,0.78552278820375332,Naive Bayes
0.29962479899946398,0.78552278820375332,Naive Bayes
0.29962479899946398,0.78579088471849867,Naive Bayes
0.29980346614257636,0.78579088471849867,Naive Bayes
0.29980346614257636,0.78605898123324391,Naive Bayes
0.30016080042880117,0.78605898123324391,Naive Bayes
0.30016080042880117,0.78632707774798927,Naive Bayes
0.30033946757191354,0.78632707774798927,Naive Bayes
0.30033946757191354,0.78686327077747986,Naive Bayes
0.30096480257280683,0.78686327077747986,Naive Bayes
0.30096480257280683,0.78713136729222521,Naive Bayes
0.30123280328747543,0.78713136729222521,Naive Bayes
0.30123280328747543,0.78739946380697046,Naive Bayes
0.3014114704305878,0.78739946380697046,Naive Bayes
0.3014114704305878,0.7882037533512064,Naive Bayes
0.30203680543148115,0.7882037533512064,Naive Bayes
0.30203680543148115,0.78847184986595176,Naive Bayes
0.30221547257459352,0.78847184986595176,Naive Bayes
0.30221547257459352,0.788739946380697,Naive Bayes
0.30301947471859925,0.788739946380697,Naive Bayes
0.30301947471859925,0.78900804289544235,Naive Bayes
0.30382347686260497,0.78900804289544235,Naive Bayes
0.30382347686260497,0.7892761394101877,Naive Bayes
0.30418081114882972,0.7892761394101877,Naive Bayes
0.30418081114882972,0.78954423592493295,Naive Bayes
0.30427014472038594,0.78954423592493295,Naive Bayes
0.30427014472038594,0.7898123324396783,Naive Bayes
0.30444881186349831,0.7898123324396783,Naive Bayes
0.30444881186349831,0.79008042895442354,Naive Bayes
0.30525281400750404,0.79008042895442354,Naive Bayes
0.30525281400750404,0.79034852546916889,Naive Bayes
0.30552081472217257,0.79034852546916889,Naive Bayes
0.30552081472217257,0.79061662198391425,Naive Bayes
0.30596748257995354,0.79061662198391425,Naive Bayes
0.30596748257995354,0.79088471849865949,Naive Bayes
0.30605681615150976,0.79088471849865949,Naive Bayes
0.30605681615150976,0.79115281501340484,Naive Bayes
0.3063248168661783,0.79115281501340484,Naive Bayes
0.3063248168661783,0.79142091152815008,Naive Bayes
0.30668215115240305,0.79142091152815008,Naive Bayes
0.30668215115240305,0.79195710455764079,Naive Bayes
0.30757548686796499,0.79195710455764079,Naive Bayes
0.30757548686796499,0.79222520107238603,Naive Bayes
0.30766482043952115,0.79222520107238603,Naive Bayes
0.30766482043952115,0.79249329758713138,Naive Bayes
0.30775415401107736,0.79249329758713138,Naive Bayes
0.30775415401107736,0.79276139410187663,Naive Bayes
0.30837948901197071,0.79276139410187663,Naive Bayes
0.30837948901197071,0.79302949061662198,Naive Bayes
0.30909415758442021,0.79302949061662198,Naive Bayes
0.30909415758442021,0.79329758713136733,Naive Bayes
0.30918349115597643,0.79329758713136733,Naive Bayes
0.30918349115597643,0.79356568364611257,Naive Bayes
0.30936215829908881,0.79356568364611257,Naive Bayes
0.30936215829908881,0.79410187667560317,Naive Bayes
0.30954082544220118,0.79410187667560317,Naive Bayes
0.30954082544220118,0.79436997319034852,Naive Bayes
0.30980882615686978,0.79436997319034852,Naive Bayes
0.30980882615686978,0.79463806970509387,Naive Bayes
0.31034482758620691,0.79463806970509387,Naive Bayes
0.31034482758620691,0.79490616621983912,Naive Bayes
0.31061282830087544,0.79490616621983912,Naive Bayes
0.31061282830087544,0.79544235924932971,Naive Bayes
0.31141683044488117,0.79544235924932971,Naive Bayes
0.31141683044488117,0.79571045576407506,Naive Bayes
0.31168483115954976,0.79571045576407506,Naive Bayes
0.31168483115954976,0.79597855227882042,Naive Bayes
0.3123101661604431,0.79597855227882042,Naive Bayes
0.3123101661604431,0.79624664879356566,Naive Bayes
0.31454350544934784,0.79624664879356566,Naive Bayes
0.31454350544934784,0.79651474530831101,Naive Bayes
0.31472217259246027,0.79651474530831101,Naive Bayes
0.31472217259246027,0.79678284182305625,Naive Bayes
0.31507950687868502,0.79678284182305625,Naive Bayes
0.31507950687868502,0.79731903485254696,Naive Bayes
0.3162408433089155,0.79731903485254696,Naive Bayes
0.3162408433089155,0.79785522788203755,Naive Bayes
